,Title,Metascore,tomatoMeter,tomatoUserMeter,scaledIMDb,Mean_Rating
8691,Strange Planet,,,42.0,60.93065804064919,51.465329020324596
9595,Mob Queen,,40.0,,62.9300662368711,51.46503311843555
18851,Kamikaze Hearts,,,40.0,62.93004591912093,51.465022959560464
19335,Hold-Up,,,39.0,63.92554017437867,51.462770087189334
20634,Big Meat Eater,,,42.0,60.922753073249766,51.46137653662488
37078,For the Defense,,,40.0,62.92087661475648,51.46043830737824
12366,Clockwork Mice,,,40.0,62.91697337936491,51.45848668968246
7495,Under Suspicion,43.0,49.0,49.0,64.82934239734557,51.45733559933639
40282,The Life of David Gale,31.0,19.0,81.0,74.81301754449245,51.45325438612311
4927,Charlotte Gray,48.0,32.0,62.0,63.80827686204743,51.452069215511855
36584,Voltaire,,,40.0,62.9000159919735,51.45000799598675
25256,"Angel, Angel, Down We Go",,,43.0,59.894136396309975,51.44706819815499
16107,Continental,,,40.0,62.88405093387393,51.44202546693697
21343,Savage Harvest,,,43.0,59.87384638336834,51.43692319168417
19320,Gotcha!,,40.0,53.0,61.30520141302839,51.43506713767613
12263,Baja,,,42.0,60.8691221293693,51.43456106468465
4106,Novo,47.0,50.0,49.0,59.7344540017781,51.43361350044452
32045,Merton of the Movies,,,40.0,62.8662329873238,51.4331164936619
39488,Repo! The Genetic Opera,32.0,35.0,72.0,66.72386940869642,51.43096735217411
40469,The Loss of Sexual Innocence,42.0,47.0,60.0,56.714497974436696,51.42862449360918
5028,Diary of a City Priest,,,40.0,62.85620690459295,51.428103452296476
5900,Slammed,,,43.0,59.854092276728714,51.42704613836436
10873,Pitch,,,39.0,63.84434599172357,51.422172995861786
30466,Red Ball Express,,,40.0,62.83946432508774,51.419732162543866
39148,Spoken Word,56.0,46.0,41.0,62.65586159170782,51.41396539792696
39449,Hotel for Dogs,51.0,45.0,55.0,54.649765710567486,51.41244142764187
40022,Madea's Family Reunion,45.0,25.0,84.0,51.63360437732904,51.40840109433226
33126,Hers to Hold,,,40.0,62.80678295299051,51.40339147649526
18580,White of the Eye,,33.0,58.0,63.19281441472565,51.39760480490855
3907,Lana's Rain,40.0,,,62.78678421557521,51.393392107787605
32862,Mademoiselle Fifi,,,40.0,62.78477567945234,51.39238783972617
39321,The Janky Promoters,,,45.0,57.784004691045894,51.39200234552295
27210,Sparrows Can't Sing,,,40.0,62.77494883704888,51.38747441852444
23867,Son of Dracula,,60.0,32.0,62.156882495570144,51.38562749852338
40719,The Wiz,,36.0,65.0,53.15443819119486,51.38481273039829
11694,Jungledyret 2 - den store filmhelt,,,43.0,59.76818222112431,51.38409111056215
32283,Home in Oklahoma,,,40.0,62.76748723019793,51.383743615098965
34585,Mr. Moto in Danger Island,,,38.0,64.743584318805,51.3717921594025
2548,Moonlight by the Sea,,,40.0,62.72622526995454,51.36311263497727
31915,Carnegie Hall,,,40.0,62.72056923983577,51.360284619917884
25304,Daddy's Gone A-Hunting,,,40.0,62.70976183250495,51.354880916252476
17007,Let It Ride,33.0,30.0,75.0,67.40705299528106,51.35176324882026
3700,Getting Out,,,40.0,62.69706263794299,51.348531318971496
11374,City Hall,,54.0,38.0,62.0387539959175,51.346251331972496
10078,With Friends Like These...,54.0,50.0,40.0,61.356729386525764,51.33918234663144
18789,Golden Ninja Warrior,,,45.0,57.678278491904386,51.3391392459522
35815,Dark Angel: The Ascent,,,40.0,62.66457383101519,51.332286915507595
33559,Quiet Please: Murder,,,40.0,62.65651113682349,51.32825556841175
19499,Rambo: First Blood Part II,,30.0,60.0,63.983267099749945,51.32775569991665
15440,Blood and Concrete,,,41.0,61.6406049470827,51.320302473541346
17624,John Huston and the Dubliners,,,40.0,62.63726199724863,51.318630998624315
19098,Under the Cherry Moon,,32.0,68.0,53.94804453957087,51.31601484652362
18949,Off the Mark,,,40.0,62.630835203007194,51.3154176015036
3945,"Long Life, Happiness & Prosperity",,29.0,61.0,63.94171178170167,51.31390392723389
5163,Friends and Family,36.0,44.0,62.0,63.24585015580141,51.31146253895035
31108,My Friend Irma Goes West,,,40.0,62.62195497660301,51.3109774883015
36441,I Cover the Waterfront,,,40.0,62.621509693889934,51.31075484694497
18345,Nekromantik,,50.0,50.0,53.92616186753342,51.308720622511146
5756,Pretty When You Cry,,,44.0,58.61261209175715,51.30630604587857
34549,Jamaica Inn,,55.0,36.0,62.91723418676434,51.30574472892145
1356,Shallow Ground,,67.0,33.0,53.91564414174206,51.30521471391402
33587,Ship Ahoy,,,40.0,62.61002637149582,51.30501318574791
1363,Shelf Life,,,44.0,58.60851859728437,51.30425929864219
32922,Rosie the Riveter,,,40.0,62.606518232450775,51.30325911622539
1993,Detective Fiction,,40.0,,62.600650782399654,51.30032539119983
17271,Trust Me,51.0,54.0,38.0,62.170353553934596,51.29258838848365
34096,Chad Hanna,,,40.0,62.58186301901439,51.290931509507196
6194,Zenith,,55.0,38.0,60.872231571919116,51.290743857306374
3663,For da Love of Money,23.0,,71.0,59.859040262476654,51.28634675415888
33198,Passport to Suez,,,40.0,62.56954016090095,51.28477008045047
36179,Mandalay,,,38.0,64.56878193825168,51.28439096912584
28235,Surf Crazy,,,40.0,62.56110395668487,51.28055197834243
35647,Samson,,,40.0,62.55738530318535,51.27869265159268
95,Hank Williams First Nation,,,40.0,62.55738530318535,51.27869265159268
26594,Inside Daisy Clover,,36.0,55.0,62.82630363789869,51.27543454596623
2476,Magos y gigantes,,,40.0,62.545490424487355,51.27274521224368
23071,Joe Panther,,,40.0,62.53797516910504,51.26898758455252
36392,Ever in My Heart,,,39.0,63.53132840843433,51.26566420421716
39621,Doomsday,51.0,50.0,44.0,60.05283123173043,51.26320780793261
15693,Liebestraum,,45.0,47.0,61.787711434165416,51.262570478055146
24984,"Cherry, Harry & Raquel!",,,43.0,59.52163091326102,51.26081545663051
30269,Big Jim McLain,,,45.0,57.518488855203216,51.25924442760161
2816,S Club Seeing Double,,,49.0,53.514889839242684,51.25744491962134
2817,S.W.A.T.,45.0,48.0,52.0,60.02798198169054,51.256995495422636
25532,Vendetta for the Saint,,,40.0,62.5041925559576,51.2520962779788
38452,300: Rise of an Empire,48.0,43.0,52.0,62.00309648825967,51.25077412206492
16008,Angel Town,,,43.0,59.49671876313591,51.24835938156795
23419,"King Arthur, the Young Warlord",,,40.0,62.49492824044178,51.24746412022089
13879,Trading Mom,,38.0,57.0,58.74123091119449,51.24707697039816
40145,The Longest Yard,48.0,31.0,62.0,63.984874953994584,51.24621873849865
12285,Billy Madison,16.0,46.0,79.0,63.981352523456124,51.24533813086403
1976,Batman v Superman: Dawn of Justice,44.0,27.0,65.0,68.97560101923789,51.243900254809475
1769,Bad Boys II,38.0,23.0,78.0,65.97398554104146,51.243496385260364
5137,Final Fantasy: The Spirits Within,49.0,44.0,48.0,63.973047066188315,51.24326176654708
5740,Plaster Caster,,,40.0,62.485324643260654,51.24266232163033
39093,Hereafter,56.0,46.0,38.0,64.95908605742797,51.23977151435699
8460,Pets,,,40.0,62.468443786103755,51.23422189305188
1158,On the Downlow,,,40.0,62.46781794270214,51.23390897135107
7705,Bicentennial Man,42.0,37.0,58.0,67.9175434934073,51.22938587335182
13811,Staggered,,,41.0,61.456791407909144,51.228395703954575
19138,Zone Troopers,,,43.0,59.455810966133704,51.22790548306685
24700,Endless Night,,,41.0,61.45148883850198,51.22574441925099
23367,Friday Foster,,,41.0,61.45148883850198,51.22574441925099
24119,Love Me Deadly,,,41.0,61.445637566082205,51.222818783041106
24500,Pocket Money,,67.0,28.0,58.667342357351195,51.2224474524504
37639,Straight Shooting,,,40.0,62.43824997510959,51.21912498755479
25463,"Run, Angel, Run!",,,41.0,61.42934967714246,51.21467483857123
31933,Cynthia,,,40.0,62.42366815500611,51.211834077503056
19249,Deadly Intruder,,,42.0,60.42290578003046,51.21145289001523
31750,No Orchids for Miss Blandish,,,40.0,62.41960662685748,51.209803313428736
9438,In Her Defense,,,42.0,60.418577375336575,51.20928868766829
5330,In the Shadows,,,44.0,58.41770060413475,51.208850302067376
27849,Gangster Story,,,43.0,59.41532070293337,51.207660351466686
23973,Bonnie's Kids,,,40.0,62.41122927787735,51.20561463893867
25985,Gentle Giant,,,40.0,62.40531187085633,51.20265593542817
22764,Moonshine County Express,,,40.0,62.39147137021548,51.195735685107735
38208,The Longest Ride,33.0,30.0,71.0,70.77707278006626,51.19426819501656
28358,Fort Massacre,,,40.0,62.37732945055234,51.18866472527617
33952,Sheriff of Tombstone,,,40.0,62.37690260122987,51.188451300614936
2203,Grace,52.0,68.0,31.0,53.75053561201996,51.18763390300499
39844,The Dead Girl,65.0,,22.0,66.5592351942126,51.1864117314042
12977,Tank Girl,,38.0,63.0,52.541391703456895,51.1804639011523
20558,Vigilante,,20.0,69.0,64.53964472029543,51.17988157343181
6149,Wendigo,63.0,58.0,30.0,53.71139339223683,51.17784834805921
40347,Keeping It Real: The Adventures of Greg Walloch,,40.0,,62.3542966058706,51.1771483029353
21294,Only When I Laugh,,50.0,40.0,63.527134274435895,51.175711424811965
10498,Going All the Way,,71.0,23.0,59.501796039212245,51.167265346404086
11263,Basquiat,65.0,,20.0,68.49461683667664,51.16487227889221
12256,Baazi,,,38.0,64.32915717461556,51.16457858730778
25519,Tokugawa irezumi-shi: Seme jigoku,,,40.0,62.32855881679136,51.16427940839568
1348,Sergeant Pepper,,,40.0,62.32348802545686,51.161744012728434
24142,Not Now Darling,,,40.0,62.31939963029117,51.159699815145586
5375,Josie and the Pussycats,47.0,53.0,51.0,53.63169112583239,51.1579227814581
31503,South of St. Louis,,,40.0,62.308983638837354,51.15449181941868
18211,Hollywood Uncensored,,,40.0,62.30721920295462,51.153609601477314
26276,Fireball 500,,,42.0,60.297809834797995,51.148904917398994
37596,Just Neighbors,,,40.0,62.28672761978912,51.14336380989456
30313,Diplomatic Courier,,,38.0,64.28162877452556,51.14081438726278
39450,Not Easily Broken,43.0,33.0,67.0,61.55828509842216,51.139571274605544
14572,Street Knight,,,42.0,60.27774188712294,51.13887094356147
1043,Men Without Jobs,,,40.0,62.274056515096106,51.13702825754805
22030,Long quan,,,40.0,62.271864697292365,51.13593234864618
30638,Comin' Round the Mountain,,,37.0,65.26580406018246,51.13290203009123
17543,For Keeps?,,22.0,72.0,59.39818638273661,51.13272879424554
22441,Paradise Alley,,,43.0,59.26480388673717,51.132401943368585
14918,Honeymoon in Vegas,,60.0,35.0,58.38378987866421,51.127929959554734
6120,Vortex,,,40.0,62.24668911545156,51.12334455772578
26886,Lady in a Cage,,20.0,67.0,66.36023163234984,51.12007721078328
40609,The Dark Half,,57.0,37.0,59.35874409923577,51.11958136641192
25658,Hellfighters,,14.0,75.0,64.3569017504299,51.1189672501433
4373,Showboy,37.0,73.0,33.0,61.467118264809685,51.116779566202425
744,Genghis Khan,,,41.0,61.22781851349714,51.11390925674857
9116,Claire Dolan,56.0,25.0,58.0,65.45304666132293,51.11326166533073
12615,Jungleground,,,41.0,61.22039335029975,51.11019667514988
24272,Angels' Wild Women,,,45.0,57.21236444599437,51.106182222997184
34131,Dr. Kildare's Crisis,,,40.0,62.20895202884874,51.10447601442437
36932,Laugh and Get Rich,,,40.0,62.193331168281645,51.09666558414082
7171,Price of Glory,32.0,33.0,76.0,63.3809939008877,51.09524847522192
1103,Naked Fame,46.0,50.0,47.0,61.37024102136944,51.09256025534236
8538,Rock 'n' Roll Frankenstein,,60.0,33.0,60.26038388055032,51.0867946268501
15443,Bloodsucking Pharaohs in Pittsburgh,,,43.0,59.16971561295826,51.08485780647913
16853,Far from Home,,,43.0,59.16756725505429,51.08378362752714
16929,I Want to Go Home,,,41.0,61.16357297036784,51.08178648518392
29573,Amar,,,42.0,60.15992642690979,51.079963213454896
26330,Let's Kill Uncle,,,40.0,62.15141261767796,51.07570630883898
17468,D.O.A.,,61.0,31.0,61.2189118770329,51.072970625677634
27073,Critic's Choice,,,41.0,61.14465223212072,51.07232611606036
24775,Lust for a Vampire,,,42.0,60.11358282639232,51.05679141319616
3444,Ciao America,39.0,,,63.113222782644854,51.05661139132243
38927,Don't Be Afraid of the Dark,56.0,58.0,34.0,56.20774504756339,51.051936261890845
10487,George of the Jungle,53.0,56.0,41.0,54.19890026521994,51.04972506630499
40534,George of the Jungle,53.0,56.0,41.0,54.19890026521994,51.04972506630499
4451,Strange Invaders,,63.0,32.0,58.146829738387886,51.04894324612929
15032,Martial Law II: Undercover,,,42.0,60.09760656746424,51.04880328373212
13785,Silk n' Sabotage,,,40.0,62.09373517912718,51.04686758956359
3790,I Saw Mommy Kissing Santa Claus,,,48.0,54.09316518658408,51.046582593292044
500,Como Fazer Um Filme de Amor,,,40.0,62.092941936967804,51.0464709684839
11735,Layin' Low,,,40.0,62.082149336317165,51.041074668158586
36421,Hard to Handle,,,38.0,64.08158477118435,51.04079238559218
38844,Red Tails,46.0,41.0,58.0,59.15707341526538,51.03926835381635
31539,Under Capricorn,,58.0,33.0,62.11672057670419,51.03890685890139
5779,Rave Macbeth,,,40.0,62.07204067046861,51.036020335234305
17874,Tequila Sunrise,62.0,42.0,40.0,60.13851126718852,51.034627816797126
25476,Scream and Scream Again,,64.0,30.0,59.09531603849254,51.03177201283085
1709,Alila,57.0,41.0,44.0,62.12703996702985,51.03175999175746
4444,Stolen Summer,36.0,36.0,68.0,64.11471368623009,51.02867842155752
11890,Phantom: The Submarine,,,40.0,62.056055531405654,51.02802776570283
28810,Omar Khayyam,,,40.0,62.05314619769213,51.026573098846065
38192,Little Boy,30.0,22.0,79.0,73.10420846418882,51.026052116047204
11578,Glory Daze,,,44.0,58.04681548497898,51.02340774248949
20954,Swamp Thing,,64.0,34.0,55.06103499538524,51.020344998461745
23621,Angel on Fire,,,40.0,62.04054964739029,51.020274823695146
20595,Airplane II: The Sequel,,42.0,50.0,61.05342580819497,51.017808602731655
34066,Before I Hang,,,40.0,62.034594157076015,51.01729707853801
39691,Redacted,52.0,45.0,45.0,62.06893625949651,51.01723406487413
427,Calvaire,52.0,39.0,51.0,62.06633107219409,51.01658276804852
8296,Mast,,,42.0,60.030539571825244,51.01526978591262
8707,Sunday,,,45.0,57.02623534641848,51.01311767320924
12353,Casper,,44.0,49.0,60.03876862926289,51.012922876420966
9874,Small Soldiers,,48.0,44.0,61.02595091900003,51.008650306333344
27003,White Slaves of Chinatown,,,40.0,62.015332046857914,51.00766602342895
25512,That Cold Day in the Park,,43.0,45.0,65.0216385277664,51.00721284258881
4556,Two Weeks Notice,42.0,42.0,59.0,61.02351999931195,51.00587999982799
40374,The Mexican,43.0,56.0,44.0,61.02307927328429,51.00576981832107
39720,The Game Plan,44.0,29.0,69.0,62.015469240595195,51.0038673101488
30152,She's Back on Broadway,,,40.0,62.007080562568675,51.00354028128434
26414,San Andreas,43.0,48.0,52.0,61.01374106239475,51.00343526559869
40541,The Saint,50.0,29.0,63.0,62.01310559088694,51.003276397721734
7933,Entrapment,54.0,38.0,50.0,62.0078249305604,51.0019562326401
8424,Orfeu,52.0,36.0,54.0,61.989502886307555,50.99737572157689
39406,X-Men Origins: Wolverine,40.0,38.0,59.0,66.98339367920944,50.99584841980236
18336,My Demon Lover,,,46.0,55.990240189205366,50.99512009460268
18963,Out of Bounds,,,43.0,58.984461437380276,50.99223071869014
2544,Mona Lisa Smile,45.0,35.0,60.0,63.96836533097907,50.992091332744764
18408,Project X,48.0,28.0,61.0,66.96203910189232,50.99050977547308
12398,Dangerous Minds,47.0,29.0,64.0,63.94979579945958,50.9874489498649
11732,Last Man Standing,,37.0,52.0,63.95655259961546,50.985517533205154
937,Kiss the Girls,46.0,29.0,63.0,65.91025154093376,50.97756288523344
40086,Waiting...,30.0,31.0,75.0,67.90530782692919,50.976326956732294
11852,No One Could Protect Her,,,40.0,61.94819470755859,50.9740973537793
27857,Heller in Pink Tights,,,40.0,61.94817793977964,50.97408896988982
15074,My New Gun,,50.0,42.0,60.91309945130614,50.97103315043538
10372,Dinner and Driving,,,40.0,61.94187480340916,50.97093740170458
21601,Heart Beat,,,40.0,61.94058651015766,50.97029325507883
29193,The Ten Commandments: The Musical,,,40.0,61.93746798771747,50.968733993858734
10546,Horsey,,,40.0,61.93023104301794,50.96511552150897
34913,Man-Proof,,,40.0,61.93018801748768,50.96509400874384
37522,Grandma's Boy,33.0,16.0,85.0,69.85473421261534,50.963683553153835
17078,Next of Kin,,50.0,45.0,57.89062256308252,50.96354085436084
35262,New Faces of 1937,,,40.0,61.925793951437825,50.96289697571891
20136,10 to Midnight,,40.0,50.0,62.887407754068875,50.96246925135629
12457,Empire Records,30.0,23.0,84.0,66.84815640756923,50.96203910189231
16409,Pacific Heights,,43.0,46.0,63.87232018134164,50.95744006044722
14840,Dust Devil,,29.0,61.0,62.86784360687335,50.955947868957786
10769,Mr. Atlas,,,40.0,61.90957752140589,50.95478876070295
25046,Goodbye Gemini,,,40.0,61.907544054198915,50.95377202709946
10409,Eight Days a Week,,22.0,68.0,62.83692551642352,50.94564183880784
10670,Little Men,,14.0,76.0,62.83469686632928,50.9448989554431
22038,Malabimba,,,40.0,61.88129081123617,50.940645405618085
6731,God's Army,38.0,,,63.88036454638163,50.940182273190814
35931,No More Ladies,,,41.0,60.87928883578002,50.93964441789001
28033,Battle of the Coral Sea,,,40.0,61.87512664979267,50.93756332489633
15974,Wishman,,,,50.93542987625288,50.93542987625288
23017,Fighting Mad,,,40.0,61.869735109359894,50.93486755467995
23195,Shout at the Devil,,60.0,30.0,62.79732685595242,50.93244228531747
7449,"To ja, zlodziej",,,40.0,61.86452056948826,50.93226028474413
23987,Chinese Hercules,,,40.0,61.8505538745879,50.92527693729395
39836,Stomp the Yard,44.0,26.0,81.0,52.67816872049458,50.91954218012364
34005,Tobacco Road,,,37.0,64.83644728785076,50.91822364392538
31425,My Dear Secretary,,,41.0,60.836173543830895,50.91808677191545
35126,Charlie Chan on Broadway,,,33.0,68.83339918531084,50.91669959265542
1681,88 Antop Hill,,,40.0,61.83105624388897,50.91552812194449
9024,Billboard Dad,,,47.0,54.83059364187202,50.91529682093601
23348,Eliza's Horoscope,,,40.0,61.82807799875795,50.914038999378974
27901,Ma Barker's Killer Brood,,,40.0,61.82521855420616,50.91260927710308
31294,Canadian Pacific,,,40.0,61.801731907716295,50.900865953858144
26548,Dr. Who and the Daleks,,,43.0,58.79157367968715,50.89578683984357
27564,Carry on Regardless,,,40.0,61.76615052876832,50.88307526438416
21067,Carbon Copy,,,43.0,58.76113602150855,50.880568010754274
21243,Mang quan gui shou,,,40.0,61.74835711592764,50.874178557963816
22650,Death Game,,,42.0,59.746887861965526,50.87344393098276
27205,Sissit,,,38.0,63.742717310532264,50.871358655266135
2205,Grand Theft Parsons,46.0,44.0,52.0,61.47563395256636,50.86890848814159
11686,Johnny Mysto: Boy Wizard,,,40.0,61.73162772742777,50.86581386371388
18604,52 Pick-Up,,46.0,43.0,63.58046132690157,50.860153775633854
14644,Vampire's Kiss,31.0,59.0,54.0,59.44055178949466,50.860137947373666
14967,Justine,,,40.0,61.71850793645139,50.859253968225694
16222,Grim Prairie Tales: Hit the Trail... to Terror,,,42.0,59.71359134309792,50.85679567154896
5636,No One Can Hear You,,,43.0,58.71335564598248,50.856677822991244
5084,Ellie Parker,51.0,51.0,43.0,58.373716832201765,50.84342920805044
11891,Phat Beach,,,47.0,54.68486765651694,50.84243382825847
21583,Getting Wasted,,,40.0,61.68109180183318,50.840545900916595
35519,Great Guy,,,39.0,62.675579737619955,50.83778986880998
648,Eulogy,34.0,32.0,71.0,66.33480684143167,50.833701710357914
2518,Michel Vaillant,,,46.0,55.643647603933246,50.82182380196662
40341,The Other Side of Heaven,38.0,29.0,72.0,64.2677790277662,50.81694475694155
29980,Donovan's Brain,,55.0,36.0,61.42582040430532,50.808606801435104
15739,Missing Pieces,,,40.0,61.60649016365279,50.8032450818264
1179,Out of Bounds,,,43.0,58.60110532642362,50.80055266321181
28508,Screaming Mimi,,,40.0,61.59734802146037,50.79867401073018
21142,Fantasma d'amore,,,38.0,63.59684228619096,50.79842114309548
28582,White Wilderness,,,40.0,61.59437636940838,50.79718818470419
12102,Tiger Heart,,,43.0,58.59179760208467,50.795898801042334
2065,Zhi fu you huo er di xia fa ting,,,40.0,61.57409336663716,50.78704668331858
31490,Slattery's Hurricane,,,38.0,63.572998471856266,50.78649923592813
40354,Lisa Picard Is Famous,57.0,43.0,42.0,61.13109942073823,50.782774855184556
14432,Once Upon a Forest,,19.0,69.0,64.34461970077281,50.7815399002576
1307,Saimir,,,38.0,63.56258880484985,50.781294402424926
39957,Nacho Libre,52.0,40.0,54.0,57.11083527831259,50.77770881957815
24974,Cannon for Cordoba,,,40.0,61.55522450832852,50.77761225416426
17094,Non aver paura della zia Marta,,,40.0,61.555044425843676,50.77752221292184
16700,"Bert Rigby, You're a Fool",,40.0,50.0,62.32425370072917,50.77475123357639
25342,Guns of the Magnificent Seven,,,42.0,59.54385024364498,50.77192512182249
25212,Tropic of Cancer,,71.0,20.0,61.30872949461076,50.769576498203584
38774,Rock of Ages,47.0,41.0,56.0,59.074696330357035,50.76867408258926
39256,To Save a Life,19.0,33.0,82.0,69.06513567718353,50.76628391929589
23735,Ginger in the Morning,,,40.0,61.529160171200736,50.76458008560037
5880,Shallow Hal,48.0,51.0,45.0,59.04273974244244,50.76068493561061
15762,Narasimha,,,40.0,61.51879235048842,50.759396175244206
14292,Jack the Bear,,29.0,59.0,64.2744820096393,50.75816066987977
28014,Alias Jesse James,,,38.0,63.51530930429309,50.75765465214654
5360,Jeepers Creepers,49.0,45.0,48.0,61.023120534304454,50.75578013357611
31223,Waterfront,,,40.0,61.508965989384336,50.75448299469217
27563,By Love Possessed,,,40.0,61.50779541655022,50.75389770827511
32753,Charlie Chan in the Secret Service,,,36.0,65.50013011272128,50.75006505636064
40401,Godzilla 2000,41.0,,,60.49791552127998,50.74895776063999
7446,Titus Andronicus,,,38.0,63.49675240293411,50.74837620146705
38641,Dark Skies,50.0,41.0,49.0,62.989057844863716,50.74726446121593
38928,Colombiana,45.0,27.0,67.0,63.97448962537868,50.74362240634467
40084,Elizabethtown,45.0,28.0,66.0,63.96695110863681,50.7417377771592
10332,Critical Care,,59.0,32.0,61.22294093904843,50.740980313016145
38374,The Giver,47.0,35.0,56.0,64.96193623167783,50.74048405791946
2693,Party Monster,36.0,29.0,75.0,62.95415674871425,50.73853918717856
37562,Anna Boleyn,,,38.0,63.4764636556679,50.73823182783395
39833,Smokin' Aces,45.0,29.0,62.0,66.95093544552216,50.73773386138054
40443,The Bone Collector,45.0,28.0,63.0,66.95044264929986,50.73761066232497
38831,The Vow,43.0,29.0,63.0,67.94995799129582,50.73748949782396
26673,Red Line 7000,,60.0,31.0,61.20777784480989,50.735925948269966
265,50 Ways to Leave Your Lover,,,40.0,61.47167468936337,50.735837344681684
16868,Fletch Lives,,37.0,55.0,60.20288319814421,50.734294399381405
31525,That Midnight Kiss,,,38.0,63.4661124913191,50.733056245659554
38076,Criminal Activities,51.0,50.0,43.0,58.92792228915421,50.73198057228855
7827,Crazy in Alabama,46.0,30.0,64.0,62.91097429841046,50.72774357460261
34079,British Intelligence,,,40.0,61.45424154656207,50.72712077328104
4394,Slim Slam Slum,,,,50.72705170236732,50.72705170236732
38933,One Day,48.0,36.0,49.0,69.90630374330864,50.72657593582716
27805,Cash McCall,,,38.0,63.44672116669394,50.723360583346974
32087,Repeat Performance,,,38.0,63.441340433844566,50.72067021692229
23897,Truck Stop Women,,,43.0,58.437744743326014,50.71887237166301
19798,Firestarter,,39.0,53.0,60.141716821938694,50.7139056073129
11831,Multiplicity,,44.0,48.0,60.12970443772886,50.70990147924295
12972,T-Force,,,43.0,58.411543140339,50.7057715701695
29281,"Big House, U.S.A.",,,38.0,63.40894257361349,50.70447128680674
18090,Dark Age,,,39.0,62.40434379920618,50.70217189960309
16027,Backstreet Dreams,,,40.0,61.39873888455989,50.699369442279945
24325,Conquest of the Planet of the Apes,,44.0,47.0,61.083085571513244,50.69436185717108
35307,Quality Street,,60.0,29.0,63.0499155312082,50.6833051770694
4811,Back to the Secret Garden,,,40.0,61.363479990117504,50.68173999505875
8049,Guardami,,,40.0,61.36230534896186,50.68115267448093
26058,Mondo Mod,,,40.0,61.36169057877816,50.68084528938908
37645,Burlesque on Carmen,,,39.0,62.36155057316733,50.68077528658367
39735,The Death and Life of Bobby Z,,,42.0,59.35209376565106,50.67604688282553
26354,Murderers' Row,,,40.0,61.346986261028285,50.673493130514146
27200,Savage Sam,,40.0,49.0,63.01699181199264,50.672330603997544
37805,New York Subway,,,40.0,61.34195017073479,50.670975085367395
40660,The Barbarians,,,48.0,53.340176193928016,50.67008809696401
25278,Bronco Bullfrog,,,38.0,63.339182472495196,50.6695912362476
2603,The Night Before the Night Before Christmas,,,40.0,61.33827567906823,50.669137839534116
11338,Butch Camp,,,40.0,61.32915003773504,50.664575018867524
30211,War Arrow,,,40.0,61.329124704070786,50.66456235203539
15611,Haunting Fear,,,44.0,57.32669369416985,50.663346847084924
29701,His Majesty O'Keefe,,,39.0,62.32573184196517,50.66286592098258
1007,Madhouse,,,44.0,57.323409407710045,50.66170470385502
28193,Plan 9 from Outer Space,,66.0,45.0,40.965010479540084,50.655003493180025
3694,Garmento,33.0,27.0,80.0,62.6138519428137,50.65346298570343
26269,Et Cetera,,,38.0,63.30169564297199,50.650847821485996
20039,Snowballing,,,40.0,61.299946400717864,50.64997320035893
12296,Bloodfist VII: Manhunt,,,41.0,60.28739437232783,50.64369718616392
39897,Facing the Giants,38.0,13.0,85.0,66.56135672842949,50.64033918210737
20026,Second Time Lucky,,,40.0,61.24759388758187,50.623796943790936
40373,The Caveman's Valentine,44.0,46.0,52.0,60.48794286170391,50.62198571542598
16104,College Kickboxers,,,40.0,61.23088430137389,50.615442150686945
19956,Old Enough,,,38.0,63.230778577489694,50.61538928874485
6941,Longshot,,,52.0,49.22817008252066,50.61408504126033
25807,She-Devils on Wheels,,,43.0,58.22670344007609,50.61335172003805
33800,Horror Island,,,39.0,62.220623333467806,50.61031166673391
26878,Serial Killers: The Real Life Hannibal Lecters,,,38.0,63.219240154895914,50.60962007744796
4412,Soul Ripper,,,39.0,62.203427765040004,50.60171388252
694,Fjorton suger,,,45.0,56.2011452734336,50.600572636716805
13188,Blind Justice,,,40.0,61.19259908529186,50.59629954264593
39985,The Lost City,47.0,25.0,64.0,66.38120611730712,50.595301529326775
18529,They Still Call Me Bruce,,,42.0,59.18312300422275,50.591561502111375
7914,Eastside,,,40.0,61.168348048767804,50.5841740243839
28244,Ten Seconds to Hell,,,38.0,63.16702833712837,50.583514168564186
40632,Stone Cold,,29.0,63.0,59.75020993975653,50.58340331325218
4447,Storm Watch,,,43.0,58.16212081746979,50.5810604087349
28995,Crime in the Streets,,,37.0,64.15483607390024,50.57741803695012
6982,Making Love,,31.0,55.0,65.73191228736901,50.57730409578968
18503,Summer Camp Nightmare,,,40.0,61.149593430456136,50.57479671522807
25720,Mayerling,,,38.0,63.14923884328412,50.574619421642055
6646,Fast Lane to Malibu,,,40.0,61.143772447081844,50.57188622354092
11926,Puddle Cruiser,,,42.0,59.12534349676845,50.562671748384226
23040,Harry and Walter Go to New York,,57.0,35.0,59.68520787889971,50.56173595963324
24753,Is There Sex After Death?,,,40.0,61.11521416289517,50.557607081447586
25124,Nam's Angels,,,40.0,61.11090348470968,50.55545174235484
21038,Back Roads,,50.0,41.0,60.656205986297245,50.55206866209908
22235,Bloodbrothers,,,40.0,61.10128879480342,50.55064439740171
14303,Judgment Night,,31.0,55.0,65.64895727834573,50.549652426115244
1412,Spectres,,,40.0,61.098727276384494,50.54936363819225
39548,The House Bunny,55.0,42.0,50.0,55.154743151754424,50.538685787938604
15563,Fast Getaway,,,43.0,58.07233496356902,50.53616748178451
